obs,tse_id,url,estado,cidade,util,position,estimulada,vv,suspensa,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
,MT-00127/2012,https://prb10lucasdorioverde.blogspot.com/2012/,MT,LUCAS DO RIO VERDE,1.0,V,0.0,,,ZULU MOTOTAXISTA,4.8,FERNANDO PAEL,3.8,AIRTON CALLAI,2.4,WAGNER PAHIM,2.2,ROBERTO BARRA,2.2,DEMETRIO CEZAR,2.0,LUIZ GABRIEL DA COSTA,1.6,GABRIEL ELETRICISTA,1.6,EDNA AMARAL SILVA,1.6,MARIA DALVA,1.6,DIRCEU COSMA,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00127/2012,https://professoramariadalva.blogspot.com/2012/08/,MT,LUCAS DO RIO VERDE,1.0,P,0.0,,,ROGERIO FERRARIN,40.3,OTAVIANO PIVETTA,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00127/2012,https://professoramariadalva.blogspot.com/2012/08/,MT,LUCAS DO RIO VERDE,1.0,P,1.0,,,ROGERIO FERRARIN,41.9,OTAVIANO PIVETTA,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00128/2012,https://mutumnet.wordpress.com/2012/08/24/em-nova-mutum-lirio-surge-na-frente-diferenca-e-de-11-pontos/,MT,NOVA MUTUM,1.0,P,0.0,,,LIRIO LAUTENSCHLAGER,43.0,ADRIANO PIVETTA,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00128/2012,https://mutumnet.wordpress.com/2012/08/24/em-nova-mutum-lirio-surge-na-frente-diferenca-e-de-11-pontos/,MT,NOVA MUTUM,1.0,P,1.0,,,LIRIO LAUTENSCHLAGER,44.5,ADRIANO PIVETTA,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00162/2012,https://paginadoenock.com.br/lucimara-brunetto-candidata-do-pt-cresce-e-polariza-a-campanha-eleitoral-na-reta-final-em-alta-floresta-candidato-do-pmdb-esta-em-baixa/,MT,ALTA FLORESTA,1.0,P,1.0,,,ASIEL,43.0,LUCIMARA,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00162/2012,https://paginadoenock.com.br/lucimara-brunetto-candidata-do-pt-cresce-e-polariza-a-campanha-eleitoral-na-reta-final-em-alta-floresta-candidato-do-pmdb-esta-em-baixa/,MT,ALTA FLORESTA,1.0,P,0.0,,,ASIEL,39.5,LUCIMARA,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00164/2012,https://www.agoramt.com.br/noticias/ananias-e-juca-sobem-nas-pesquisas-mas-percival-mantem-lideranca/9462,MT,RONDONÓPOLIS,1.0,P,0.0,,,PERCIVAL MUNIZ,45.3,ANANIAS FILHO,25.7,JUCA LEMOS,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00164/2012,https://www.agoramt.com.br/noticias/ananias-e-juca-sobem-nas-pesquisas-mas-percival-mantem-lideranca/9462,MT,RONDONÓPOLIS,1.0,P,1.0,,,PERCIVAL MUNIZ,48.1,ANANIAS FILHO,26.4,JUCA LEMOS,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00185/2012,https://www.agoramt.com.br/noticias/em-campo-verde-luiz-tem-344-e-fabio-315-das-intencoes-de-voto/9549,MT,CAMPO VERDE,1.0,P,0.0,,,LUIZ,31.2,FABIO,28.6,CESINHA,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00185/2012,https://www.agoramt.com.br/noticias/em-campo-verde-luiz-tem-344-e-fabio-315-das-intencoes-de-voto/9549,MT,CAMPO VERDE,1.0,P,1.0,,,LUIZ,34.4,FABIO,31.5,ANTONIO CESAR DOS SANTOS,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00235/2012,https://mutumnet.wordpress.com/2012/09/13/em-nova-mutum-lirio-segue-na-lideranca-e-bateria-hoje-adriano/,MT,NOVA MUTUM,1.0,P,0.0,,,LIRIO LAUTENSCHLAGER,46.4,ADRIANO PIVETTA,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00235/2012,https://mutumnet.wordpress.com/2012/09/13/em-nova-mutum-lirio-segue-na-lideranca-e-bateria-hoje-adriano/,MT,NOVA MUTUM,1.0,P,1.0,,,LIRIO LAUTENSCHLAGER,47.1,ADRIANO PIVETTA,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00255/2012,https://programadnn.blogspot.com/2012/09/,MT,CUIABÁ,1.0,V,0.0,,,CHICO,1.9,EVERTON POP,1.8,DOMINGOS SAVIO,1.8,TONINHO DE SOUZA,1.8,JOAO EMANUEL,1.7,HAROLDO YUKIO KUZAI,1.7,RICARDO SAAD,1.5,ADEVAIR CABRAL,1.4,LUECI RAMOS,1.4,CLETO ROQUE DE ASSUNÇÃO,1.1,LIDIO BARBOSA,1.1,JULIO PINHEIRO,1.0,CARLOS NICOLAU DOS SANTOS,1.0,PAULO SERGIO DE OLIVEIRA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00258/2012,https://minutovarzeagrande.blogspot.com/2012/09/,MT,VÁRZEA GRANDE,1.0,P,0.0,,,LUCIMAR CAMPOS,33.1,WALACE GUIMARAES,25.1,TIAO DA ZAELI,18.0,MILTAO,2.4,EDSON RIBEIRO,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00258/2012,https://minutovarzeagrande.blogspot.com/2012/09/,MT,VÁRZEA GRANDE,1.0,P,1.0,,,LUCIMAR CAMPOS,31.7,WALACE GUIMARAES,27.5,TIAO DA ZAELI,18.1,MILTAO,2.4,EDSON RIBEIRO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00307/2012,https://www.biorosario.com.br/2012/09/benvino-e-churrasquinho-lideram-para.html,MT,ROSÁRIO OESTE,1.0,V,0.0,,,BENVINO,5.6,ANDERSON,5.6,TITO XAVIER,4.4,JUNIOR,4.0,ZE CABELUDO,4.0,ACASSIO,3.6,SIMONE,3.6,GIGANTE,3.2,ARMINDO,2.0,MAXMAR,1.6,LOURIVAL,1.6,TETE,1.6,LUIS FERNANDO,1.2,PAULO AUGUSTO,1.2,JONAS,1.2,LEANDRO,1.2,KIKO,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00307/2012,https://www.biorosario.com.br/2012/10/pesquisa-publicada-pelo-rd-news-tem.html,MT,ROSÁRIO OESTE,1.0,P,0.0,,,JOAO DO OURO VERDE,41.0,ALEX DA FARMACIA,27.5,LELIO,5.6,CESAR LIMA,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00307/2012,https://www.biorosario.com.br/2012/10/pesquisa-publicada-pelo-rd-news-tem.html,MT,ROSÁRIO OESTE,1.0,P,1.0,,,JOAO DO OURO VERDE,45.0,ALEX DA FARMACIA,31.5,LELIO,6.8,CESAR LIMA,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00339/2012,https://www.agoramt.com.br/noticias/duas-pesquisas-divulgadas-no-mesmo-dia-mostram-grande-diferenca/10007,MT,RONDONÓPOLIS,1.0,P,,,,PERCIVAL MUNIZ,48.4,ANANIAS FILHO,30.4,JUCA LEMOS,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00420/2018,http://muvucapopular.com.br/politica/wellington-da-surra-de-3x1-no-segundo-colocado-no-araguaia/21719,MT,MATO GROSSO,1.0,G,1.0,,,WELLINGTON FAGUNDES,48.6,MAURO MENDES,15.3,PEDRO TAQUES,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00420/2018,https://araguaianoticia.com.br/noticia/23352/gaspar-e-o-segundo-nome-mais-lembrado-em-barra-do-garcas-aponta-pesquisa,MT,MATO GROSSO,1.0,DF,,,,JULIO CESAR,4.9,DALTINHO,1.4,GASPAR,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00420/2018,https://eacontece.net/politica-mt-veja-quem-sao-os-nomes-mais-lembrados-para-deputado-estadual-em-barra-do-garcas/,MT,MATO GROSSO,1.0,DE,,,,DR. EDVALDO,4.3,DALTINHO,4.2,MIGUELAO,2.4,GASPAR,1.5,JANAINA RIVA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00435/2012,https://noticias-barradogarcas.blogspot.com/2012/10/,MT,BARRA DO GARÇAS,1.0,V,,,,MANDIOQUINHA,5.9,JAJA,4.5,PROFESSOR REGINALDO LOPES SIQUEIRA,3.5,MIRIAN LACERDA,3.1,PAULO RAYE,3.1,JOSE MARIA ALVES FILHO,2.8,JAIME RODRIGUES NETO,2.8,PAULO SERGIO DA SILVA,2.4,JULIO CESAR GOMES DOS SANTOS,2.4,MARIA JOSE DE CARVALHO,1.7,MIGUEL MOREIRA DA SILVA,1.7,CELSO JOSE DA SILVA,1.4,ANTONIA JACOB,1.4,REINALDO SILVA,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00449/2012,https://terceiravianews.blogspot.com/2012/10/,MT,NOVA OLÍMPIA,1.0,P,0.0,,,CRISTOVAO MASSON,48.0,LUIZ ROBERTO,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00449/2012,https://terceiravianews.blogspot.com/2012/10/,MT,NOVA OLÍMPIA,1.0,P,1.0,,,CRISTOVAO MASSON,48.0,LUIZ ROBERTO,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00451/2012,https://www.olhardireto.com.br/noticias/exibir.asp?id=283388,MT,ÁGUA BOA,1.0,P,1.0,,,DR. MARIANO,58.0,MAURAO,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00483/2012,https://www.agoramt.com.br/noticias/pesquisa-mark-aponta-que-ananias-e-juca-continuam-crescendo/10192,MT,RONDONÓPOLIS,1.0,P,0.0,,,PERCIVAL MUNIZ,43.3,ANANIAS FILHO,31.6,JUCA LEMOS,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00483/2012,https://www.agoramt.com.br/noticias/pesquisa-mark-aponta-que-ananias-e-juca-continuam-crescendo/10192,MT,RONDONÓPOLIS,1.0,P,1.0,,,PERCIVAL MUNIZ,47.1,ANANIAS FILHO,32.5,JUCA LEMOS,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00576/2018,http://canarananews.com.br/eleicoes-2018-corrida-ao-governo-de-mato-grosso-2/,MT,MATO GROSSO,1.0,G,0.0,,,MAURO MENDES,15.1,WELLINGTON FAGUNDES,6.7,PEDRO TAQUES,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00576/2018,http://canarananews.com.br/eleicoes-2018-corrida-ao-governo-de-mato-grosso-2/,MT,MATO GROSSO,1.0,G,1.0,,,MAURO MENDES,36.8,WELLINGTON FAGUNDES,24.2,PEDRO TAQUES,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00576/2018,https://folhadetangara.com.br/tres-deputados-lideram-corrida-por-vaga-na-assembleia-legislativa-veja/,MT,MATO GROSSO,1.0,DE,0.0,,,JANAINA RIVA,2.7,WAGNER RAMOS,2.7,EDUARDO BOTELHO,2.4,XUXU DALMOLIN,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00576/2018,https://www.agoramt.com.br/featured/pesquisa-para-o-senado-aponta-que-sachetti-foi-o-que-mais-cresceu/74108,MT,MATO GROSSO,1.0,S,,,,ADILTON SACHETTI,12.6,JAYME CAMPOS,33.7,PROCURADOR MAURO,15.2,LEITAO,13.0,SELMA ARRUDA,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00576/2018,https://www.folhamax.com/politica/filho-de-prefeito-lidera-para-deputado-federal-em-mt/179936,MT,MATO GROSSO,1.0,DF,0.0,,,EMANUELZINHO,2.8,CARLOS BEZERRA,2.4,VANDER MASSON,2.4,ROGERIO SILVA,2.0,NERI GELLER,2.0,JOSE MEDEIROS,1.2,JUAREZ COSTA,1.0,ADRIANO SILVA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00593/2012,https://www.campoverdenews.net.br/2012/10/disputa-acirrada-em-chapada-dos-guimaraes-entre-gilberto-e-neves/,MT,CHAPADA DOS GUIMARÃES,1.0,P,0.0,,,GILBERTO,22.1,JOSE NEVES,20.1,ENFERMEIRA ROSA,14.6,OSMAR FROMER,14.6,LADEBRAIR,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00593/2012,https://www.campoverdenews.net.br/2012/10/disputa-acirrada-em-chapada-dos-guimaraes-entre-gilberto-e-neves/,MT,CHAPADA DOS GUIMARÃES,1.0,P,1.0,,,GILBERTO,22.6,JOSE NEVES,21.1,ENFERMEIRA ROSA,15.1,OSMAR FROMER,14.6,LADEBRAIR,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00594/2012,https://www.biorosario.com.br/2012/10/com-50-joao-segue-vitoria-em-rosario.html,MT,ROSÁRIO OESTE,1.0,P,0.0,,,JOAO DO OURO VERDE,50.0,ALEX DA FARMACIA,33.2,CESAR LIMA,4.6,LELIO,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00594/2012,https://www.biorosario.com.br/2012/10/com-50-joao-segue-vitoria-em-rosario.html,MT,ROSÁRIO OESTE,1.0,P,1.0,,,JOAO DO OURO VERDE,50.8,ALEX DA FARMACIA,30.5,CESAR LIMA,4.6,LELIO,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00675/2012,https://www.midianews.com.br/eleicoes-2012/em-cuiaba-mendes-tem-46-e-ludio-tem-43-das-intencoes-de-votos/137598,MT,CUIABÁ,1.0,P,0.0,,,MAURO MENDES,45.9,LUDIO CABRAL,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00675/2012,https://www.midianews.com.br/eleicoes-2012/em-cuiaba-mendes-tem-46-e-ludio-tem-43-das-intencoes-de-votos/137598,MT,CUIABÁ,1.0,P,1.0,,,MAURO MENDES,46.4,LUDIO CABRAL,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00679/2012,https://www.olhardireto.com.br/noticias/exibir.asp?id=287475,MT,CUIABÁ,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00682/2012,https://www.sonoticias.com.br/geral/juiz-do-tre-mantem-suspensa-pesquisa-de-instituto/,MT,CUIABÁ,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00701/2012,https://gazetamt.com.br/27/10/2012/segundo-turno-pesquisas-ibope-e-mark-apontam-empate-entre-mauro-mendes-psb-e-ludio-cabral-pt-em-cuia/,MT,CUIABÁ,1.0,P,0.0,,,MAURO,46.4,LUDIO,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-00701/2012,https://gazetamt.com.br/27/10/2012/segundo-turno-pesquisas-ibope-e-mark-apontam-empate-entre-mauro-mendes-psb-e-ludio-cabral-pt-em-cuia/,MT,CUIABÁ,1.0,P,1.0,,,MAURO,46.9,LUDIO,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pesquisa realizada no município de Rondonópolis,MT-00959/2018,https://www.folhamax.com/politica/wellington-lidera-56-em-rondonopolis/180140,MT,MATO GROSSO,1.0,G,0.0,,,WELLINGTON FAGUNDES,18.9,MAURO MENDES,6.9,PEDRO TAQUES,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pesquisa realizada no município de Rondonópolis,MT-00959/2018,https://www.folhamax.com/politica/wellington-lidera-56-em-rondonopolis/180140,MT,MATO GROSSO,1.0,G,1.0,,,WELLINGTON FAGUNDES,56.6,MAURO MENDES,14.5,PEDRO TAQUES,8.8,ARTHUR NOGUEIRA,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-01093/2016,http://gcnoticias.com.br/politica/rosana-martinelli-dispara-e-alcanca-53-das-intencoes-de-votos/31115064,MT,SINOP,1.0,P,0.0,,,ROSANA MARTINELLI,21.8,ROBERTO DORNER,5.8,DALTON MARTINI,2.5,FERNANDO ASSUNÇÃO,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-01093/2016,http://gcnoticias.com.br/politica/rosana-martinelli-dispara-e-alcanca-53-das-intencoes-de-votos/31115064,MT,SINOP,1.0,P,1.0,,,ROSANA MARTINELLI,53.3,ROBERTO DORNER,15.9,DALTON MARTINI,9.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-01202/2018,https://cuiabafocomt.blogspot.com/2018/08/dada-largada-ex-senador-e-deputado-do.html,MT,MATO GROSSO,1.0,S,1.0,,,JAYME CAMPOS,17.0,NILSON LEITAO,16.0,SELMA ARRUDA,9.0,PROCURADOR MAURO,9.0,ADILTON SACHETI,7.0,CARLOS FAVARO,6.0,MARIA LUCIA,3.0,WALDIR CALDAS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-01202/2018,https://cuiabafocomt.blogspot.com/2018/08/pesquisa-band-em-mt-bolsonaro-tem-quase_14.html,MT,MATO GROSSO,1.0,PR,,,,JAIR BOLSONARO,35.0,LULA,19.0,GERALDO ALCKMIN,8.0,MARINA SILVA,5.0,CIRO GOMES,4.0,ALVARO DIAS,4.0,JOAO AMOEDO,2.0,HENRIQUE MEIRELLES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-01202/2018,https://regionalmtnews.com/veja-cita-perda-de-aliados-por-taques-e-segundo-lugar-nas-pesquisas-em-mt/,MT,MATO GROSSO,1.0,G,,,,MAURO MENDES,26.0,PEDRO TAQUES,20.0,WELLINGTON FAGUNDES,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-01365/2016,http://www.dnnoticias.com.br/2016/07/,MT,SINOP,1.0,P,1.0,,,ROSANA MARTINELLI,46.1,FERNANDO ASSUNÇÃO,12.7,DALTON MARTINI,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-01365/2016,http://www.dnnoticias.com.br/2016/07/,MT,SINOP,1.0,P,0.0,,,ROSANA MARTINELLI,26.3,FERNANDO ASSUNÇÃO,3.0,JUAREZ COSTA,1.5,DALTON MARTINI,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-01365/2016,http://www.gcnoticias.com.br/politica/gilson-de-oliveira-volta-a-liderar-pesquisa-para-vereador/30284472,MT,SINOP,1.0,V,0.0,,,GILSON DE OLIVEIRA,4.0,CLARA,2.0,EDGAR MARAJA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-01519/2018,http://www.nortaoonline.com/especial/variedades/1343/,MT,MATO GROSSO,1.0,G,1.0,,,MAURO MENDES,37.8,WELLINGTON FAGUNDES,22.5,PEDRO TAQUES,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-01519/2018,https://falameupovomt.com.br/2018/10/03/veja-quem-sao-os-candidatos-que-lideram-pesquisa-mark-para-deputado-federal-em-mt/,MT,MATO GROSSO,1.0,DF,0.0,,,EMANUELZINHO,2.1,JUAREZ COSTA,1.5,CARLOS BEZERRA,1.2,DR. LEONARDO,1.1,ROGERIO SILVA,1.1,ICARO REVELES,1.0,VANDER MASSON,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-01519/2018,https://www.folhamax.com/politica/jaime-segue-lider-para-senado-em-mt-leitao-cresce-e-e-segundo/181528,MT,MATO GROSSO,1.0,S,1.0,,,JAYME CAMPOS,27.5,NILSON LEITAO,17.9,ADILTON SACHETTI,16.5,SELMA ARRUDA,15.0,PROCURADOR MAURO,13.6,CARLOS FAVARO,9.1,MARIA LUCIA,6.3,SEBASTIAO CARLOS,1.3,WALDIR CALDAS,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-01777/2018,http://muvucapopular.com.br/politica/ultima-pesquisa-indica-que-indecisos-definirao-2-turno-em-mt/21976,MT,MATO GROSSO,1.0,G,,,,MAURO MENDES,44.9,FAGUNDES,23.5,PEDRO TAQUES,18.3,ARTHUR NOGUEIRA,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-01777/2018,https://cuiabahoje.com.br/janaina-riva-botelho-e-maluf-lideram-disputa-por-vaga-na-al-veja-lista/,MT,MATO GROSSO,1.0,DE,0.0,,,JANAINA RIVA,1.3,EDUARDO BOTELHO,1.2,GUILHERME MALUF,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,MT-01777/2018,https://cuiabahoje.com.br/pesquisa-aponta-carlos-bezerra-emanuelzinho-e-doutor-leonardo-serao-os-mais-votados/,MT,MATO GROSSO,1.0,DF,0.0,,,CARLOS BEZERRA,2.5,EMANUELZINHO,2.4,DR. LEONARDO,2.1,JUAREZ COSTA,1.3,JOSE MEDEIROS,1.2,NERI GELLER,1.1,ADRIANO SILVA,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
